ds,yhat,yhat_lower,yhat_upper
2022-01-03,-43.2075090900998,-476.36627669979976,340.7529508013293
2022-01-06,-97.55684383818891,-493.61828884396965,296.43828281912994
2022-01-13,-121.64237309642822,-524.6408498823826,293.7442725736961
2022-01-20,-156.6460882395837,-537.8358469279708,238.90672662339713
2022-01-21,-144.02984782970142,-540.2982183167098,243.11130060364343
2022-01-23,-160.70199599844076,-590.672935606591,245.24798529868266
2022-01-29,-125.01876410486571,-567.2240732761667,285.42973100169456
2022-02-27,-80.81827377767497,-483.2776115126501,346.9389900946404
2022-03-07,94.2005688673644,-333.46675081801254,503.7822752620281
2022-03-24,5.466798741210118,-397.46249292523464,447.03683868341574
2022-04-11,-23.78300890228474,-462.04668690930066,417.6914286484072
2022-04-15,-26.11371903667234,-425.69376828712035,369.82911080948577
2022-04-19,85.43865955820814,-345.70766649814976,482.0681669672044
2022-04-27,61.26060485931631,-330.2311195741655,468.970451082103
2022-05-04,13.573093372198464,-408.2077967827306,424.0919739415404
2022-06-11,-100.42256303549958,-506.7237158022346,343.26394942570784
2022-06-20,105.16763216788783,-305.18518781521095,470.18564019277545
2022-07-02,299.1173339191379,-98.44834850091289,709.8053119739126
2022-07-04,373.5091172432007,-37.11605671084154,750.0370421181518
2022-07-07,283.61101267431906,-132.53415404875327,674.3857981180536
2022-07-15,118.70098282452975,-302.71768009272785,534.8200515263861
2022-07-20,64.71515349604289,-347.9373419074172,483.40538736676467
2022-07-24,-33.00126801066951,-452.58286125343926,397.9515067352519
2022-07-27,41.24447775298558,-363.0158723774172,458.36070893671365
2022-07-30,1.2855308908576362,-387.23606901598225,399.03399702960644
2022-08-02,131.4230700334778,-278.82122113077946,543.3305102237867
2022-08-11,93.72590324831503,-312.1342471072424,486.03144367032013
2022-08-12,102.1778189470778,-341.380524619567,502.08587686609786
2022-08-24,34.11897908363467,-390.4854011471606,427.1988697336139
2022-08-31,68.15042020784138,-330.6234832907646,446.16895036469907
2022-09-06,176.85072682470448,-220.8877644508561,579.7056198289432
2022-09-13,201.27377850384784,-190.90863988675594,591.8776295954634
2022-09-17,46.26295613779202,-409.6642283606966,441.8969811975839
2022-09-22,-84.00562047229556,-553.7234392830622,329.662627884961
2022-09-26,-135.03455058871378,-536.2490314266672,305.8237325555214
2022-10-22,178.26526727421862,-208.05335531151496,574.8039198134135
2022-10-23,186.63437087011235,-237.54336272614177,613.2568828101923
2022-10-28,173.70285340253514,-230.9479846621587,589.0014375287436
