ds,yhat,yhat_lower,yhat_upper
2022-01-01,80.08472051796093,-673.7519707965279,843.9873985603904
2022-01-02,54.3344246739297,-634.8876621587111,788.9696825092939
2022-01-03,113.15608229399109,-624.5915792395141,882.6446468961958
2022-01-04,102.71033521612523,-632.6204505433138,883.1399792755769
2022-01-05,131.65424392962532,-628.344020021125,894.8817227191331
2022-01-06,168.62829906517166,-602.5344073111839,909.8787157761502
2022-01-07,-8.893446899140514,-797.0971839391061,772.9613675793009
2022-01-08,90.89149591127466,-695.0692695886014,779.1268539143612
2022-01-09,69.36299165148182,-703.5634830588596,824.7010098930576
2022-01-10,132.39447151784935,-644.29711930022,846.542431365792
2022-01-11,126.0799666299341,-580.0447108948002,861.1790696601473
2022-01-12,159.00949296766493,-577.2732801575262,934.0294670558341
2022-01-13,199.75715754731192,-540.8995144006523,948.2387777270696
2022-01-14,25.73239918347656,-762.3700154033081,771.1503390446971
2022-01-15,128.67597112543925,-619.2938650844766,908.5085296590192
2022-01-16,109.90996613714037,-593.7346884024952,855.213185596736
2022-01-17,175.25506122771512,-585.0952904485462,888.1900695719685
2022-01-18,170.75854871098846,-557.6235064602345,905.0631708583171
2022-01-19,204.97064796427077,-545.0403071585868,896.47908331839
2022-01-20,246.43344974394898,-517.5737424405283,1003.6272029824719
2022-01-21,72.53288963408326,-714.3483153358432,841.7231171682806
2022-01-22,174.9953419658807,-559.1731820174643,910.5330086935763
2022-01-23,155.13812002743217,-595.1341619874827,879.391904646725
2022-01-24,218.78704653245742,-484.1066464823428,973.6181238048795
2022-01-25,212.00464968215485,-561.4240634891229,911.733540544086
2022-01-26,243.36647005769177,-512.1448854908632,981.9441332848958
2022-01-27,281.44982369212045,-401.16455579490764,1050.9333853897513
2022-01-28,103.6854142183792,-657.8461987694603,825.5510508559146
2022-01-29,201.85338498109255,-534.1718509237138,950.8177733984004
2022-01-30,177.33309985711224,-530.9355448453728,882.4722310941036
2022-01-31,236.01982326811543,-489.65903583165255,970.8738590430978
2022-02-01,224.05186490549522,-510.06808734468547,1029.7239554783312
2022-02-02,250.08568831603648,-505.8072357737958,948.160080058129
2022-02-03,282.78334621728567,-489.1636080818521,1054.0862019149217
2022-02-04,99.66265647280989,-638.0468864840266,865.8249310531684
2022-02-05,192.5917338423312,-538.7657653224153,934.300554354159
2022-02-06,163.03719338013454,-583.5193772634516,897.7067543755472
2022-02-07,216.97922549992012,-494.28778147570233,954.9925030172259
2022-02-08,200.6371396689511,-536.336047722535,988.9456124800164
2022-02-09,222.7429085868407,-509.3615934809272,943.909159714977
