ds,yhat,yhat_lower,yhat_upper
2022-01-01,123.16572258899281,-453.3045177842099,722.2498283838561
2022-01-02,113.11412532409838,-484.8138718851899,697.0554541551247
2022-01-03,115.22633750112263,-431.036195021748,726.6844013508846
2022-01-04,165.6619230039592,-406.5145404802432,730.0055940852664
2022-01-05,116.57537096406915,-496.18293537122264,722.6268889864572
2022-01-06,157.75517553640145,-438.16934746495184,731.9519759046028
2022-01-07,79.83663901384566,-541.0059307430867,697.2361984048247
2022-01-08,153.57731736309125,-354.5523005455232,748.0084794325687
2022-01-09,137.9621250996615,-407.6725936191511,714.551881384825
2022-01-10,134.52590039771954,-431.9701781855805,679.3573153060137
2022-01-11,179.56081131545187,-393.63412063417087,699.801439172034
2022-01-12,125.34395799442727,-468.07519218836273,696.78098333875
2022-01-14,79.57908933490535,-513.6203648878018,642.3187435128664
2022-01-15,149.59510896425218,-399.08890975140156,750.4278596481919
2022-01-16,130.86457169387774,-468.9623987026453,684.3094046037692
2022-01-17,124.9607111409045,-476.7319662280288,695.9811409945811
2022-01-18,168.19413234086588,-396.5295859171758,736.7658975580468
2022-01-19,112.84071049857387,-479.75861243231856,670.6966804422996
2022-01-20,148.7785890172318,-408.7025858706086,718.0952204609255
2022-01-21,66.69985958423999,-509.1510525469011,647.2657795626872
2022-01-22,137.38584885805042,-470.97684513038337,743.7880904935097
2022-01-23,119.81300668515203,-468.0571283125654,744.3277226279906
2022-01-24,115.47714844404973,-462.8687575287197,664.8115205173788
2022-01-25,160.60335970760536,-457.6413364269248,751.9596949177038
2022-01-26,107.37682355128905,-472.8400972388416,674.8554376111234
2022-01-27,145.58280920793078,-414.29119588899846,754.1465713581456
2022-01-28,65.82131524605657,-507.16671656314196,613.3719749542396
2022-01-29,138.78520500701916,-408.64485121463184,711.6543102658093
2022-01-30,123.36874761458967,-468.2075885274413,706.0957253732712
2022-01-31,120.99424304744002,-456.8166839795576,694.9791872257005
2022-02-01,167.82397485846383,-386.971995079476,744.7059397259352
2022-02-02,115.9926974996346,-419.8300269732917,723.6641969117609
2022-02-03,155.24885612992745,-427.3377648960919,747.3130294513463
2022-02-04,76.17000480695768,-454.10067862289645,671.7761311654294
2022-02-05,149.4412475790099,-480.4739996034965,714.2033064006533
2022-02-06,133.96361678689377,-448.01890386075087,700.3346569043656
2022-02-07,131.18008195390854,-433.78549971031276,714.4567911102688
2022-02-08,177.28646096498218,-429.677093208227,746.3872009690076
2022-02-09,124.4624807358722,-441.989140508493,705.8560208406238
2022-02-10,162.5112362624792,-378.2094119467477,754.427017095692
2022-02-12,153.89929013012247,-399.7530096170661,743.9909142719521
2022-02-13,136.96313392067754,-434.29016975888544,677.5164543736928
2022-02-15,177.61030704237288,-456.6629139779579,764.57247229677
2022-02-16,123.70394864292219,-409.52487247771586,674.7304755037984
2022-02-17,160.92135436846712,-452.1891594101294,767.004599930567
2022-02-18,79.95303234868878,-503.7301483465129,682.8583207741094
2022-02-19,151.59247193733844,-424.8645375155709,718.1191183834028
2022-02-20,134.84079602475373,-429.28556863812315,698.4407124447899
2022-02-21,131.22934524432125,-437.18144810249504,693.2529729183116
