ds,yhat,yhat_lower,yhat_upper
2022-01-01,137.80163207203069,-310.46816983058795,641.3002773331079
2022-01-02,57.986982488584424,-420.7443252887443,499.8721038891112
2022-01-04,40.99352443631446,-391.74925075034406,497.7093664718487
2022-01-05,73.51601421047474,-401.8685180952024,554.8501608355597
2022-01-07,108.87172932855682,-350.63612020160355,549.7610863219638
2022-01-08,65.5230878414958,-402.97916858005044,507.04130568374626
2022-01-09,-13.964471628605224,-511.4529053025807,439.0762149801766
2022-01-10,51.86148629910485,-419.7029788034712,507.8348664728877
2022-01-11,-26.393224676580616,-496.34507801364975,426.9128073371173
2022-01-12,10.250865959850735,-453.87460895805435,458.8209841789843
2022-01-13,31.59517119389816,-439.385864930723,509.7253127503146
2022-01-15,20.731084656978844,-443.78222997445647,488.5542007367926
2022-01-16,-51.039511609155454,-549.5968201561699,412.0143678091813
2022-01-17,23.00220045708918,-436.9944261079038,498.8452342814483
2022-01-18,-46.72355414780448,-510.4555986873694,438.45989079049224
2022-01-20,28.498217410420978,-450.43972341014086,488.010165937857
2022-01-21,62.265669489864386,-405.3060716737144,537.7360258170494
2022-01-22,33.84841627011395,-383.49900231045126,494.3339382322593
2022-01-24,49.93954520405315,-439.8132989964224,505.3057368981481
2022-01-26,35.822369158071815,-437.092392053316,528.151185983564
2022-01-30,14.167925930537322,-417.7017372447591,463.5854550484773
2022-01-31,93.80432467491924,-396.9799008599403,531.3232348334188
2022-02-02,74.7342970963284,-388.0920577069471,553.7370712035532
2022-02-03,104.43237444007706,-328.06314691624635,596.4837512770463
2022-02-05,103.88176716125325,-348.4300150661016,543.5010984777506
2022-02-06,34.00712508294204,-426.5940703472147,551.3881802227091
2022-02-08,35.83629314345017,-432.27417477614017,493.3733865667191
2022-02-09,76.99877532580126,-443.74686942514893,538.7578281194941
2022-02-10,101.1088036777237,-355.23730078981276,587.0071664542234
2022-02-11,127.60810858747465,-348.6227024325637,577.1829711729744
2022-02-12,90.73461516664844,-377.84724402943215,556.6899536432759
2022-02-13,16.89455405638944,-441.054932150662,454.46001050015457
2022-02-14,87.52008075418203,-374.16507985617136,512.7559687922247
2022-02-15,13.216034179006371,-488.72628873798493,494.9533659551209
2022-02-16,52.979381199237295,-401.3519078396598,505.8740218455762
2022-02-18,103.66479894065756,-335.52428513938924,564.6286096798717
2022-02-19,68.25257438465094,-427.93560733440285,502.7925930760164
2022-02-21,70.57727073610262,-397.8542261081367,555.212256503519
2022-02-22,0.18742234363246268,-441.2896629106262,462.38857422100864
2022-02-23,44.48429216040867,-403.35299515595517,511.59511423048343
2022-02-24,73.17487564809484,-392.9428190668437,538.8854506211313
2022-02-25,105.56532039575787,-344.43664777276723,543.0991869084307
2022-02-26,75.72243768136249,-408.38879659260135,565.3083483526956
2022-02-28,89.15592467057692,-361.13984744700144,553.7831027405853
2022-03-01,23.99777002655287,-434.04200009635497,476.5115831345334
2022-03-02,73.11665793651908,-380.3357677901014,532.9927861823111
2022-03-03,106.08761478332326,-343.45342634222857,543.1935837661441
2022-03-04,142.10029591674018,-309.68658842821026,585.1153120004456
2022-03-05,115.12360182139624,-377.3396611243598,591.8678751221258
2022-03-06,51.28531753494045,-372.4987029992133,521.7031065997933
2022-03-07,131.73745822919653,-306.39240984928614,584.0360620256415
2022-03-08,66.81074084299644,-430.7396814754917,518.7156863583436
2022-03-10,146.62589754825217,-328.6785282684801,607.9743634404086
2022-03-11,180.19895857939434,-304.0653587422271,649.295135247576
2022-03-12,149.99796397640802,-301.3441313340387,629.8563765047559
2022-03-13,82.23995768716827,-358.9066312729091,530.3693096953111
2022-03-15,88.28503398447847,-330.7060007027052,561.2182456100653
2022-03-16,131.41229867810688,-338.12322312135746,591.5060235260598
2022-03-17,157.3046231925483,-277.8068178626579,606.440068565522
2022-03-18,185.34311625635232,-304.84985965027215,647.207143748319
2022-03-20,76.76588076640891,-419.0983442806222,536.1977742179454
2022-03-21,147.90099664694438,-333.9375023254379,613.6737492916305
2022-03-22,73.69040687086846,-384.61607163965755,540.9156480234515
2022-03-23,113.11029003040652,-376.0065330283403,607.8736591418136
2022-03-25,161.76527212360818,-288.9026904616224,624.2657260818518
2022-03-26,124.67473092699343,-321.91148001374825,596.3843721039237
2022-03-28,122.40881278446193,-366.97965048093687,558.098335590042
2022-03-29,49.16856577681964,-410.5841792711805,523.8385465927455
2022-03-31,115.54930891431879,-358.10792644178025,592.8148431202306
2022-04-03,40.78806960566503,-422.0676013296612,489.1057435119136
2022-04-04,116.08088397215593,-369.5271686720218,562.5241023494389
2022-04-06,92.01412540007394,-401.41274737398425,558.1417047666291
2022-04-07,121.05657712974804,-329.3298072014338,556.2180583031206
2022-04-10,55.211888686087576,-393.93528635831376,543.5851874681092
2022-04-12,64.1962906374103,-430.0348398481155,568.9625227389636
2022-04-13,109.62613272093526,-360.1341261806685,562.0254407274476
2022-04-15,169.09413998993122,-318.64307436309605,621.2642763141141
2022-04-16,136.37778841502183,-325.3340944732266,617.1780309207264
2022-04-18,139.89697676992563,-368.3553246761826,625.3183480938062
2022-04-19,67.80128883946311,-421.05911125448876,508.0217719983186
2022-04-20,108.79425572304162,-341.2484051095323,555.504091709296
2022-04-21,132.5938476334365,-303.645222973885,599.114689667303
2022-04-22,158.56399167138815,-316.92940384021085,624.1875903125317
2022-04-23,120.8749296137478,-360.35406315844244,602.2274275405597
2022-04-24,45.877864788236224,-428.75517883062565,464.15089331484745
2022-04-25,114.96471350226552,-357.60434576236173,597.5023054613481
2022-04-26,38.71652952462057,-442.3934753733441,524.9953781143855
2022-04-27,76.12409907523394,-388.65458168904314,520.8902822050595
2022-05-01,6.885033486408375,-456.627840237449,431.5425248552446
2022-05-04,42.80671117964789,-424.8171303670326,511.65161133154135
2022-05-05,67.67763058377952,-394.85720299747703,532.2436819002338
2022-05-06,96.49054709905037,-348.03493355045924,550.3896138122637
2022-05-07,63.42742013997645,-387.5324834748171,519.4592317474553
2022-05-08,-5.19469607591607,-454.09927783323394,457.52571780327486
2022-05-09,71.93623673021412,-382.9267591743273,549.6047658350905
2022-05-11,53.65222021746108,-417.4439888954449,463.7622554466952
2022-05-12,86.70562134271466,-362.97216463275066,574.5702657879692
2022-05-13,123.67746113511389,-365.9027318066633,586.2949950440576
