ds,yhat,yhat_lower,yhat_upper
2022-01-01,55.92844719445188,-924.2486044033805,1010.0413342022954
2022-01-02,51.671681205673764,-869.6882070694386,1012.7199707722069
2022-01-03,124.15702578309677,-753.593020509865,1063.1274490481926
2022-01-04,226.222855702091,-694.8649028620932,1154.3134094709876
2022-01-05,125.08504279661972,-802.2596942676344,1011.4955774805766
2022-01-06,156.41059084627648,-780.3474993127287,1089.164978682313
2022-01-07,126.36814061372762,-769.3529687217507,1033.8414719112052
2022-01-08,81.37003507948235,-889.2905286535563,1002.6795550056196
2022-01-09,72.53413716127508,-782.121266890753,985.4849889730874
2022-01-10,140.85094981305477,-833.8034985225399,1062.4733782367064
2022-01-11,239.24258388899966,-688.7045527743242,1176.2456147074586
2022-01-12,134.98909880490348,-783.6787934380308,1087.8873634734387
2022-01-13,163.80141834587923,-809.0607430654975,1085.882067254512
2022-01-14,131.87170850396905,-848.0210395117341,1037.7425616535106
2022-01-15,85.615887264273,-903.9104027518271,990.0793695357565
2022-01-16,76.13642329966127,-850.7322373315391,979.378312545947
2022-01-17,144.39092436356924,-717.7431836956642,1070.951107190403
2022-01-18,243.25299973139374,-704.2731657335813,1196.8085379777208
2022-01-19,139.94085080853083,-793.5078699633636,1057.0808904600565
2022-01-20,170.09271378847433,-754.7527140498854,1034.6160595410113
2022-01-21,139.8199576999288,-806.3661094050588,1065.7107239499096
2022-01-22,95.45242164476592,-810.4010274322515,979.8771669209216
2022-01-23,88.00406206920165,-829.5991682372082,1037.6516703014227
2022-01-24,158.3443271924783,-771.9406096837768,1079.9237242237018
2022-01-25,259.2616640655883,-618.9103995515591,1135.1468210225787
2022-01-26,157.89454040443155,-693.5142268573928,1081.4162896628682
2022-01-27,189.8090419360623,-788.9914667088873,1144.8496318348236
2022-01-28,161.0537957606114,-712.139743115563,1072.2228600387086
2022-01-29,117.90676232104092,-881.5081775412251,1014.4729728254808
2022-01-30,111.34193802723912,-776.3719229449589,1025.8453066771572
2022-01-31,182.20136979171178,-694.2150330322506,1127.5510460562377
2022-02-01,283.2588840540796,-679.4293255232022,1197.9179531980972
2022-02-02,181.65092226220287,-743.310473428295,1106.2953340430581
2022-02-03,212.953565366548,-750.9203500138859,1127.4172750860494
2022-02-04,183.23653069554726,-718.0642026709573,1054.413737810459
2022-02-05,138.8087263753037,-773.7368890796755,1032.3702640637246
2022-02-06,130.68345609073998,-793.2591746524636,1084.1594155666694
2022-02-07,199.7487325798307,-701.61020495673,1089.4964250533535
2022-02-08,298.8291641079352,-587.4253934146883,1214.5169607805335
2022-02-09,195.11487003665027,-719.6639559191075,1090.1934878863583
2022-02-10,224.2365726997852,-665.3251060219964,1159.188045139995
2022-02-11,192.31771219700522,-790.385992144579,1090.8940076220342
2022-02-12,145.71822860444072,-812.3976738254714,1019.4163818001672
2022-02-13,135.4981598865725,-803.596745045453,973.9068306613273
2022-02-14,202.58656097875766,-709.2736923710098,1155.5021066321626
2022-02-15,299.84224863120386,-680.6539064736087,1250.7183130657131
2022-02-16,194.4818589089367,-747.9928647228818,1156.6083384472292
2022-02-17,222.1543855923461,-702.9703931338959,1199.0816270165114
2022-02-18,188.99305678413577,-794.8279400161573,1123.2948125861074
2022-02-19,141.35919504455987,-788.8020318134724,1049.1098378513109
2022-02-20,130.30619867615766,-854.0966244420761,1007.3074709272879
2022-02-21,196.74913099132928,-753.9883008606276,1112.0405646615277
2022-02-22,293.52639330113084,-597.3495205903354,1203.032744349873
2022-02-23,187.82893230946286,-739.2184199043837,1104.4185738904807
2022-02-24,215.27610721684678,-729.9469691075229,1177.5090954052148
2022-02-25,181.96902571405585,-682.5730092679908,1095.5295987355755
2022-02-26,134.23594242558744,-773.0422655107128,1139.2201429142317
2022-02-27,123.09780367454819,-817.9545151751521,1063.307163120822
2022-02-28,189.43937136456222,-769.8323025004801,1165.5840437660038
2022-03-01,286.07234904167944,-641.045613326758,1177.966337519254
2022-03-02,180.16591111580706,-745.4125781510243,1055.0963242539676
2022-03-03,207.32371531377345,-682.3463359857298,1139.3712698921074
2022-03-04,173.63816810373555,-737.2236997022695,1022.8203854596625
2022-03-05,125.43650416634834,-792.7804070670651,1032.961890365094
2022-03-06,113.74673917488413,-779.3971775285787,998.1078447418198
2022-03-07,179.46891263574778,-722.188595070702,1103.373166440763
2022-03-08,275.43803679148425,-589.0927336402129,1173.707747827832
2022-03-09,168.85415464808233,-753.5144842557602,1081.4152086238107
2022-03-10,195.35859830545974,-662.5661327442212,1122.7804564694727
2022-03-11,161.0872371045122,-784.4421855086655,1121.1847525066223
2022-03-12,112.41530445316192,-832.9141163766466,980.3508123833288
2022-03-13,100.42189759510211,-795.39059719508,1008.2217195946386
2022-03-14,166.0596081970902,-728.5567939431819,1111.439714192009
2022-03-15,262.2157458393679,-606.0736380665631,1091.922142636283
2022-03-16,156.14060714660374,-838.7137008274987,1016.765032211017
2022-03-17,183.52193361311927,-764.8698674115342,1098.7315751721285
2022-03-18,150.5364002087133,-823.1424211446126,1085.2871339371766
2022-03-19,103.59277545967544,-813.3521109217634,1059.5862620442115
2022-03-20,93.79489689837939,-802.4732028254641,1069.3570794275408
2022-03-21,162.10996584138448,-734.2142158737868,1086.8601667374057
2022-03-22,261.4286648563858,-665.8251941578469,1193.8328835223526
2022-03-23,158.99258593175477,-795.5377106910199,1069.0111023965376
2022-03-24,190.46814145851886,-701.91969189937,1126.2018854352739
2022-03-25,161.99782004163478,-725.0564246166359,1049.8914429448619
2022-03-26,119.94344174531872,-867.654189984235,1023.1141845009731
2022-03-27,115.34956060664527,-853.534767774847,1053.3300178371553
2022-03-28,189.11251446332525,-772.8070551894992,1097.3491615370829
2022-03-29,294.0416130852798,-564.2841721485513,1228.3718076912417
2022-03-30,197.28793237074237,-699.7464889934555,1144.5860352872314
2022-03-31,234.41985839565461,-662.2586716432941,1147.3380021250698
2022-04-01,211.47620987209223,-686.1053988061667,1102.2929106571562
2022-04-02,174.71155225614962,-768.9969735492256,1103.2289422464141
2022-04-03,175.06180675079673,-740.8940419634025,1127.3988382992763
2022-04-04,253.3156053486409,-665.3961905666613,1193.761160442686
2022-04-05,362.17783164132425,-606.0338899268997,1225.6758017454763
2022-04-06,268.70076261928557,-591.345142146687,1195.5608625156285
2022-04-07,308.36190270016095,-626.4706223577526,1224.7766257447645
2022-04-08,287.11928717475223,-649.5705476768763,1202.6034276606915
2022-04-09,251.15881928142193,-677.2043950578416,1122.5875072326794
2022-04-10,251.36169853440785,-652.1862152104098,1122.9616645049507
2022-04-11,328.47735021630695,-548.3357046935745,1295.529079117569
2022-04-12,435.18825974354854,-437.08412115437466,1383.6516318813146
2022-04-13,338.54209706075454,-634.8518675055898,1243.6130631568067
2022-04-14,374.0301987030848,-595.5331791406394,1249.9720620210878
2022-04-15,347.6431680274526,-524.4173922391716,1204.546694253614
2022-04-16,305.6181482550751,-611.828612700042,1225.382059380587
2022-04-17,298.9058235999805,-736.8068617526892,1197.3715935658129
