ds,yhat,yhat_lower,yhat_upper
2022-01-01,85.57748487465754,-383.4886732936611,513.0832857615612
2022-01-02,87.20350615879076,-376.37259085238674,529.0610809667938
2022-01-03,48.56596476205661,-393.7005817272251,522.7884333383024
2022-01-04,-5.206764748588924,-486.0744688153897,431.4544874678286
2022-01-05,30.851348827976928,-420.09110336919383,506.46598024262124
2022-01-06,-17.309807224594692,-438.17165216409546,470.3075282529789
2022-01-07,67.93059713464739,-410.39804418415525,523.8408280852744
2022-01-08,72.9833520064499,-389.29034262144467,520.2275186479131
2022-01-09,76.56867091589278,-382.51161738691457,559.7160598391459
2022-01-11,-11.19967177399667,-468.3975595173279,458.4143430914099
2022-01-12,27.421040746687765,-429.0300544179133,470.0462338041313
2022-01-13,-18.104425170795338,-457.22232728867186,453.1670084476142
2022-01-14,69.774897319276,-388.0628593410722,518.0082231903784
2022-01-15,77.39877895020467,-367.1467406686228,547.965109384686
2022-01-16,83.41702412897567,-375.2732734047242,554.3732687378836
2022-01-17,49.225747310826804,-420.42471978036787,481.331112420202
2022-01-18,-0.1675177403848096,-468.84619752455006,458.22888425212284
2022-01-19,40.08307450372311,-382.50540127318305,516.4636257369837
2022-01-20,-4.18904077267706,-488.0535785808962,447.7650758300671
2022-01-21,84.5273886171617,-357.4445702706705,547.1341421840671
2022-01-22,92.54356708307321,-364.77794817708343,557.0778874563896
2022-01-23,98.49311996164674,-372.86836500402916,542.8859660597523
2022-01-24,63.7693206412601,-368.9935192294641,546.0470110674355
2022-01-25,13.390819571857804,-455.3184908269049,451.2305850755961
2022-01-26,52.228790444797944,-408.1587763874337,502.0794819930609
2022-01-27,6.156069994038816,-428.57118011988746,458.51434805030846
2022-01-28,92.73684020007337,-378.0088751871296,511.74007926312015
2022-01-29,98.34780749819363,-344.8674732004547,550.4143998812194
2022-01-30,101.69931289886296,-395.15723762320994,567.7708074834512
2022-01-31,64.27081861244946,-422.9214326372486,524.8348584006031
2022-02-01,11.174547585797413,-462.0538051661467,456.1712504982094
2022-02-02,47.38023594558701,-361.63854926995094,482.1621192796754
2022-02-03,-1.138369535808195,-462.3978339377394,423.6824397857221
2022-02-04,83.28334516323525,-356.1933618065127,543.6333146970319
2022-02-05,87.1063110293474,-357.4210930168131,551.7502487695983
2022-02-07,50.95813219709036,-421.7086779103859,514.9774300378795
2022-02-08,-2.2706922799300315,-465.4397079100476,493.54736921767386
2022-02-10,-12.771503211631739,-469.59019783636,442.645142352319
2022-02-11,73.65179762000186,-366.61387186953283,522.333376129382
2022-02-12,80.22484774225005,-405.91566504439396,579.3433011660655
2022-02-15,3.1851324997600585,-450.0971665239233,454.5652145258374
2022-02-16,45.198376589455165,-418.1071590616179,461.64579715728
2022-02-17,3.6218479461501687,-425.10602965873824,467.4657030670306
2022-02-18,96.01854710205261,-369.66898255104525,547.8655554290349
2022-02-19,108.72610070409952,-341.8080036737636,570.3162608430663
2022-02-21,92.33446028084315,-354.71154139910914,555.9106257316763
2022-02-22,49.55695815239882,-379.2004669181841,526.4486066935009
2022-02-23,96.82567069110219,-398.7058582892519,542.2396485542571
2022-02-25,156.17967623040275,-283.63152323738143,602.0848066124316
2022-02-26,171.8866015061938,-282.3335042358486,588.4989542932851
2022-02-27,185.53076054054168,-291.71817730210046,640.6209626073174
2022-02-28,158.3787046946997,-316.34892645480477,610.6274268697316
2022-03-01,115.31584438065049,-367.0923460374753,554.9079032899172
2022-03-03,121.3945753120526,-322.9372985181915,605.8621354438895
2022-03-04,213.69881608495683,-267.5661894210267,699.0697729167516
2022-03-08,145.86710242828067,-309.7503858731121,595.6847642950183
2022-03-11,215.95803298634883,-226.21845160851404,696.6877531368407
2022-03-12,216.47226486137677,-233.67648457170742,663.7341891799812
2022-03-13,213.86257741055485,-262.84996907092426,691.7390101008903
2022-03-14,169.7167837029199,-270.7592701512401,629.6513299306332
2022-03-15,109.26767628146781,-338.0535047199436,553.08714983441
2022-03-16,137.61489594357806,-306.86403260297266,594.5648093920812
