ds,yhat,yhat_lower,yhat_upper
2022-01-01,41.24863953947105,-565.7653348555202,622.8630578836586
2022-01-02,105.10002255497147,-520.4039318090258,620.5527193658454
2022-01-03,64.80378934213027,-553.7446561855338,627.0672072759544
2022-01-04,141.485429181825,-469.26497648526885,700.9510202028767
2022-01-05,168.33447274302145,-381.32200702565706,747.9564390250146
2022-01-06,111.74845798944628,-448.2849243716461,662.3557619139413
2022-01-08,117.56023772696881,-482.4516732327927,658.3887649208958
2022-01-09,173.7507047998032,-431.06327339572414,692.4585551306881
2022-01-11,191.92665242147262,-375.15358957458125,767.6595733435224
2022-01-12,208.656641765175,-355.94199432155625,756.2126932775618
2022-01-13,141.5812280027307,-441.25342259701756,737.9512000763384
2022-01-14,188.36744075321346,-410.66001300370834,810.4392481809886
2022-01-15,126.24370498719614,-476.7695710702148,690.0081844384005
2022-01-16,172.23425392027306,-383.71721296524436,738.8029009051854
2022-01-17,113.58432455320047,-459.9345477636897,674.8292156748092
2022-01-18,171.82248065886535,-434.36413989385073,705.6256869776499
2022-01-19,180.53434107860932,-396.9634852660227,715.0020270771238
2022-01-20,106.4972537892944,-548.6477367792914,701.6710445203274
2022-01-21,147.49743800668273,-415.34335521054123,669.8754427540719
2022-01-22,80.8513993410505,-505.79729035321475,619.3612506030196
2022-01-23,123.63889394143408,-445.2945859266095,670.3532248677591
2022-01-24,63.127520835466726,-521.4706648432339,602.1307981135167
2022-01-25,120.83528856817905,-442.48064165751595,741.8640006048211
2022-01-26,130.30541321231345,-420.4476603981523,693.9588071216081
2022-01-27,58.24284610332146,-560.5360421186992,646.9700416172651
2022-01-28,102.333991602393,-469.02309582159256,690.3057864563762
2022-01-29,39.77133991905314,-540.9772931287289,607.5301094240647
2022-01-30,87.49019535270686,-466.5669654993175,631.5111566117658
2022-01-31,32.59747072538554,-516.7195419597499,629.5450193535246
2022-02-02,112.3779328474446,-483.26571499028137,705.4867662788602
2022-02-03,46.93828773479808,-505.95720977651496,606.0808354248654
2022-02-04,97.62715341933591,-493.21362354725,651.2042132770061
2022-02-05,41.46498369729531,-546.6872004805585,606.0646681667212
2022-02-06,95.22634365022611,-493.2930397554497,644.8856223370473
2022-02-07,45.872540765223604,-536.7893471162854,625.026454850991
2022-02-08,114.62205161487519,-475.4525496014643,681.52629128101
2022-02-09,134.7327985862566,-423.41244929594774,700.9184622968793
